time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2025-08-02T14:15:00.20Z,45.3662968,5.3274603,376.380,0.04,0.16,0.14,18.113,26.384,0.56,0.00000,137.88244,3,8
2025-08-02T14:15:00.40Z,45.3662957,5.3274658,376.370,-0.07,-0.16,0.00,13.590,13.230,0.36,0.00000,137.88268,3,8
2025-08-02T14:15:00.60Z,45.3662954,5.3274664,376.342,-0.02,-0.06,0.04,13.506,14.507,0.47,0.00000,137.88298,3,8
2025-08-02T14:15:00.80Z,45.3662974,5.3274705,376.416,0.06,-0.17,0.02,10.521,11.142,0.38,0.00000,137.88324,3,8
2025-08-02T14:15:01.00Z,45.3662902,5.3274823,376.774,0.28,-0.72,-0.17,8.027,9.801,0.22,291.80786,14.53574,3,8
2025-08-02T14:15:01.20Z,45.3662945,5.3274930,376.713,0.22,0.28,0.30,6.819,8.649,0.27,306.22891,39.19278,3,8
2025-08-02T14:15:01.40Z,45.3662966,5.3274945,376.563,0.20,-0.59,0.40,6.445,8.096,0.43,297.66399,40.02354,3,8
2025-08-02T14:15:01.60Z,45.3662972,5.3274937,376.455,-0.03,-0.15,0.21,6.112,7.627,0.43,297.66399,40.02451,3,8
2025-08-02T14:15:01.80Z,45.3662978,5.3274968,376.477,0.28,0.23,0.02,5.849,7.275,0.50,297.66399,40.02563,3,8
2025-08-02T14:15:02.00Z,45.3662982,5.3274974,376.505,-0.13,-0.17,0.25,5.633,7.055,0.57,297.66399,40.02692,3,8
2025-08-02T14:15:02.20Z,45.3662985,5.3274956,376.475,-0.31,0.23,-0.53,5.315,6.896,0.53,297.66399,40.02839,3,8
2025-08-02T14:15:02.40Z,45.3662980,5.3274981,376.679,0.02,-0.06,-0.69,5.058,6.788,0.60,297.66399,40.02994,3,8
2025-08-02T14:15:02.60Z,45.3662980,5.3275000,376.842,0.12,0.15,-0.64,4.876,6.708,0.66,297.66399,40.03145,3,8
2025-08-02T14:15:02.80Z,45.3662985,5.3274988,376.914,-0.05,0.13,-0.35,4.679,6.628,0.64,297.66399,40.03289,3,8
2025-08-02T14:15:03.00Z,45.3662996,5.3274958,376.847,0.32,-0.04,-0.32,4.519,6.559,0.67,297.66399,40.03441,3,8
2025-08-02T14:15:03.20Z,45.3663010,5.3274929,376.812,0.33,-0.23,-0.24,4.382,6.482,0.52,297.66399,40.03559,3,8
2025-08-02T14:15:03.40Z,45.3663015,5.3274931,376.890,-0.06,0.11,-0.29,4.254,6.397,0.75,297.66399,40.03728,3,8
2025-08-02T14:15:03.60Z,45.3663025,5.3274943,377.130,-0.06,0.15,-0.22,4.146,6.307,0.71,297.66399,40.03887,3,8
2025-08-02T14:15:03.80Z,45.3663029,5.3274943,377.345,-0.03,-0.22,-0.09,4.072,6.232,0.46,297.66399,40.03990,3,8
2025-08-02T14:15:04.00Z,45.3663030,5.3274942,377.346,-0.05,0.21,-0.37,4.009,6.151,0.76,297.66399,40.04161,3,8
2025-08-02T14:15:04.20Z,45.3663029,5.3274938,377.146,-0.13,-0.04,-0.67,3.916,6.049,0.65,297.66399,40.04313,3,8
2025-08-02T14:15:04.40Z,45.3663028,5.3274926,377.241,-0.05,0.17,-0.49,3.844,5.973,0.69,297.66399,40.04469,3,8
2025-08-02T14:15:04.60Z,45.3663031,5.3274928,377.466,-0.07,0.23,-0.33,3.791,5.906,0.67,297.66399,40.04620,3,8
2025-08-02T14:15:04.80Z,45.3663035,5.3274928,377.578,-0.10,0.17,-0.22,3.734,5.833,0.63,297.66399,40.04762,3,8
2025-08-02T14:15:05.00Z,45.3663036,5.3274927,377.664,-0.06,0.19,-0.01,3.668,5.746,0.42,297.66399,40.04856,3,8
2025-08-02T14:15:05.20Z,45.3663037,5.3274932,377.867,-0.03,0.01,-0.07,3.606,5.664,0.59,297.66399,40.04989,3,8
2025-08-02T14:15:05.40Z,45.3663045,5.3274938,378.027,0.09,0.10,0.09,3.551,5.603,0.47,297.66399,40.05096,3,8
2025-08-02T14:15:05.60Z,45.3663050,5.3274942,378.236,-0.04,-0.05,0.11,3.510,5.549,0.60,297.66399,40.05230,3,8
2025-08-02T14:15:05.80Z,45.3663054,5.3274941,378.472,0.02,-0.09,0.06,3.463,5.502,0.56,297.66399,40.05356,3,8
2025-08-02T14:15:06.00Z,45.3663063,5.3274939,378.640,0.00,-0.03,0.07,3.418,5.458,0.68,297.66399,40.05508,3,8
2025-08-02T14:15:06.20Z,45.3663067,5.3274931,378.723,0.00,-0.05,0.23,3.360,5.430,0.67,297.66399,40.05659,3,8
2025-08-02T14:15:06.40Z,45.3663066,5.3274943,378.929,-0.12,0.28,1.32,3.324,5.371,0.61,297.66399,40.05963,3,8
2025-08-02T14:15:06.60Z,45.3663042,5.3274979,379.736,-0.29,0.19,0.52,3.246,5.190,0.52,297.66399,40.06104,3,8
2025-08-02T14:15:06.80Z,45.3663025,5.3275016,380.835,-0.19,0.00,0.15,3.148,5.009,0.39,297.66399,40.06192,3,8
2025-08-02T14:15:07.00Z,45.3663014,5.3275034,381.459,-0.03,0.15,-0.18,3.093,4.908,0.44,297.66399,40.06290,3,8
2025-08-02T14:15:07.20Z,45.3662999,5.3275055,381.795,-0.03,0.28,0.23,3.014,4.779,0.24,297.66399,40.06372,3,8
2025-08-02T14:15:07.40Z,45.3662990,5.3275065,382.088,-0.23,0.16,0.65,2.942,4.679,0.35,297.66399,40.06530,3,8
2025-08-02T14:15:07.60Z,45.3662980,5.3275090,382.347,0.21,0.11,0.15,2.883,4.596,0.49,297.66399,40.06640,3,8
2025-08-02T14:15:07.80Z,45.3662975,5.3275099,382.452,0.00,0.36,-0.30,2.819,4.511,0.39,297.66399,40.06745,3,8
2025-08-02T14:15:08.00Z,45.3662968,5.3275109,382.480,-0.20,-0.28,0.36,2.772,4.451,0.44,297.66399,40.06856,3,8
2025-08-02T14:15:08.20Z,45.3662968,5.3275126,382.726,0.15,-0.08,-0.12,2.721,4.401,0.34,297.66399,40.06933,3,9
2025-08-02T14:15:08.40Z,45.3662970,5.3275136,382.765,-0.01,-0.14,0.15,2.679,4.342,0.40,297.66399,40.07022,3,9
2025-08-02T14:15:08.60Z,45.3662965,5.3275139,382.743,0.16,-0.11,-0.07,2.643,4.281,0.36,297.66399,40.07103,3,9
2025-08-02T14:15:08.80Z,45.3662961,5.3275147,382.645,0.07,-0.03,0.09,2.607,4.218,0.49,297.66399,40.07213,3,9
2025-08-02T14:15:09.00Z,45.3662956,5.3275152,382.538,0.06,-0.06,0.01,2.581,4.158,0.34,297.66399,40.07289,3,9
2025-08-02T14:15:09.20Z,45.3662958,5.3275157,382.601,0.08,0.01,0.09,2.555,4.095,0.52,297.66399,40.07406,3,9
2025-08-02T14:15:09.40Z,45.3662956,5.3275168,382.595,0.13,0.12,0.05,2.534,4.039,0.48,297.66399,40.07513,3,9
2025-08-02T14:15:09.60Z,45.3662960,5.3275175,382.555,0.01,0.01,-0.11,2.512,3.996,0.47,297.66399,40.07619,3,9
2025-08-02T14:15:09.80Z,45.3662959,5.3275182,382.546,-0.01,0.08,-0.03,2.494,3.975,0.33,297.66399,40.07692,3,9
2025-08-02T14:15:10.00Z,45.3662958,5.3275192,382.601,-0.03,0.02,0.02,2.483,3.962,0.36,297.66399,40.07774,3,9
2025-08-02T14:15:10.20Z,45.3662960,5.3275203,382.684,-0.03,0.07,-0.15,2.474,3.955,0.54,297.66399,40.07895,3,9
2025-08-02T14:15:10.40Z,45.3662963,5.3275214,382.737,0.04,0.05,-0.01,2.464,3.949,0.40,297.66399,40.07985,3,9
2025-08-02T14:15:10.60Z,45.3662961,5.3275227,382.789,-0.06,0.01,-0.10,2.449,3.941,0.61,297.66399,40.08121,3,9
2025-08-02T14:15:10.80Z,45.3662959,5.3275239,382.837,0.04,0.05,-0.05,2.436,3.936,0.40,297.66399,40.08212,3,9
2025-08-02T14:15:11.00Z,45.3662957,5.3275250,382.926,0.04,0.04,0.03,2.422,3.930,0.55,297.66399,40.08335,3,9
2025-08-02T14:15:11.20Z,45.3662956,5.3275257,382.969,0.09,-0.05,-0.02,2.413,3.932,0.47,297.66399,40.08440,3,9
2025-08-02T14:15:11.40Z,45.3662955,5.3275264,383.006,0.03,-0.02,0.09,2.407,3.934,0.62,297.66399,40.08580,3,9
2025-08-02T14:15:11.60Z,45.3662954,5.3275267,383.111,0.12,0.04,0.09,2.401,3.931,0.65,297.66399,40.08725,3,9
2025-08-02T14:15:11.80Z,45.3662953,5.3275268,383.186,-0.14,-0.11,-0.06,2.396,3.930,0.60,297.66399,40.08859,3,9
2025-08-02T14:15:12.00Z,45.3662952,5.3275271,383.260,0.05,0.05,0.06,2.392,3.929,0.65,297.66399,40.09006,3,9
2025-08-02T14:15:12.20Z,45.3662952,5.3275278,383.348,0.00,0.00,0.08,2.383,3.928,0.62,297.66399,40.09146,3,9
2025-08-02T14:15:12.40Z,45.3662950,5.3275285,383.476,0.01,-0.01,0.18,2.377,3.928,0.62,297.66399,40.09285,3,9
2025-08-02T14:15:12.60Z,45.3662948,5.3275290,383.511,-0.08,0.01,0.20,2.371,3.932,0.68,297.66399,40.09438,3,9
2025-08-02T14:15:12.80Z,45.3662945,5.3275296,383.564,0.03,-0.06,0.14,2.365,3.933,0.53,297.66399,40.09557,3,9
2025-08-02T14:15:13.00Z,45.3662943,5.3275304,383.624,-0.05,0.02,0.08,2.361,3.935,0.69,297.66399,40.09711,3,9
2025-08-02T14:15:13.20Z,45.3662945,5.3275313,383.693,0.00,-0.02,0.08,2.360,3.936,0.60,297.66399,40.09846,3,9
2025-08-02T14:15:13.40Z,45.3662944,5.3275324,383.845,-0.01,0.14,0.23,2.359,3.936,0.71,297.66399,40.10006,3,9
2025-08-02T14:15:13.60Z,45.3662949,5.3275333,383.879,0.00,0.02,0.08,2.359,3.934,0.71,297.66399,40.10166,3,9
2025-08-02T14:15:13.80Z,45.3662954,5.3275337,383.890,0.09,-0.09,0.07,2.360,3.932,0.48,297.66399,40.10274,3,9
2025-08-02T14:15:14.00Z,45.3662956,5.3275344,383.955,-0.02,0.05,0.13,2.361,3.935,0.77,297.66399,40.10448,3,9
2025-08-02T14:15:14.20Z,45.3662959,5.3275346,383.966,0.02,-0.06,0.02,2.358,3.936,0.41,297.66399,40.10540,3,9
2025-08-02T14:15:14.40Z,45.3662960,5.3275351,383.939,0.00,0.08,0.19,2.350,3.926,0.66,297.66399,40.10687,3,9
2025-08-02T14:15:14.60Z,45.3662961,5.3275359,384.023,0.04,0.06,0.05,2.342,3.913,0.53,297.66399,40.10807,3,9
2025-08-02T14:15:14.80Z,45.3662960,5.3275371,384.154,0.17,0.00,0.00,2.330,3.909,0.55,297.66399,40.10930,3,9
2025-08-02T14:15:15.00Z,45.3662960,5.3275380,384.167,0.13,-0.05,0.14,2.321,3.913,0.58,297.66399,40.11059,3,9
2025-08-02T14:15:15.20Z,45.3662958,5.3275384,384.242,0.07,-0.03,0.21,2.313,3.917,0.59,297.66399,40.11193,3,9
2025-08-02T14:15:15.40Z,45.3662958,5.3275396,384.439,0.33,0.40,-0.07,2.299,3.920,0.52,297.66399,40.11310,3,9
2025-08-02T14:15:15.60Z,45.3662966,5.3275395,384.739,0.96,-0.74,-0.15,2.291,3.915,0.44,317.54358,19.29996,3,9
2025-08-02T14:15:15.80Z,45.3662965,5.3275381,385.420,-0.35,-0.99,-1.15,2.263,3.890,0.43,275.62029,14.90448,3,9
2025-08-02T14:15:16.00Z,45.3662977,5.3275367,385.383,0.38,0.21,-1.31,2.246,3.878,0.59,275.62029,14.91282,3,9
2025-08-02T14:15:16.20Z,45.3662986,5.3275371,385.219,-0.04,0.41,-0.10,2.226,3.844,0.42,275.62029,14.91540,3,9
2025-08-02T14:15:16.40Z,45.3662988,5.3275375,385.177,0.14,0.28,-0.26,2.209,3.835,0.45,275.62029,14.91814,3,9
2025-08-02T14:15:16.60Z,45.3662990,5.3275376,385.241,0.08,0.14,-0.13,2.192,3.821,0.45,275.62029,14.92084,3,9
2025-08-02T14:15:16.80Z,45.3662990,5.3275379,385.315,-0.12,-0.02,-0.28,2.173,3.807,0.52,275.62029,14.92400,3,9
2025-08-02T14:15:17.00Z,45.3662996,5.3275374,385.185,0.15,-0.08,0.04,2.156,3.782,0.41,275.62029,14.92645,3,9
2025-08-02T14:15:17.20Z,45.3662999,5.3275360,385.102,0.08,-0.28,-0.03,2.134,3.746,0.20,275.62029,14.92823,3,9
2025-08-02T14:15:17.40Z,45.3663005,5.3275344,384.860,0.31,-0.03,0.26,2.112,3.695,0.40,289.14879,32.74600,3,9
2025-08-02T14:15:17.60Z,45.3663010,5.3275335,384.714,0.19,0.23,0.11,2.099,3.671,0.43,289.14879,32.74719,3,9
2025-08-02T14:15:17.80Z,45.3663020,5.3275324,384.653,0.40,-0.35,0.32,2.087,3.655,0.45,300.20643,42.00046,3,9
2025-08-02T14:15:18.00Z,45.3663025,5.3275310,384.486,-0.10,-0.14,0.24,2.072,3.624,0.43,300.20643,42.00137,3,9
2025-08-02T14:15:18.20Z,45.3663024,5.3275307,384.579,-0.02,0.01,0.15,2.060,3.596,0.52,300.20643,42.00250,3,9
2025-08-02T14:15:18.40Z,45.3663020,5.3275309,384.741,-0.22,0.42,-0.09,2.048,3.584,0.32,300.20643,42.00354,3,9
2025-08-02T14:15:18.60Z,45.3663019,5.3275316,384.679,0.05,0.64,0.08,2.039,3.576,0.22,9.41073,44.01495,3,9
2025-08-02T14:15:18.80Z,45.3663024,5.3275331,384.507,0.49,0.89,0.40,2.033,3.557,0.51,50.09140,22.87208,3,9
2025-08-02T14:15:19.00Z,45.3663023,5.3275344,384.273,-0.67,0.46,0.20,2.022,3.526,0.37,106.01329,19.24401,3,9
2025-08-02T14:15:19.20Z,45.3663015,5.3275351,384.268,0.25,0.09,0.23,2.010,3.478,0.35,106.01329,19.24567,3,9
2025-08-02T14:15:19.40Z,45.3663017,5.3275352,384.198,0.20,-0.24,0.17,2.001,3.461,0.37,106.01329,19.24739,3,9
2025-08-02T14:15:19.60Z,45.3663014,5.3275353,384.373,-0.01,0.01,-0.01,1.992,3.454,0.41,106.01329,19.24931,3,9
2025-08-02T14:15:19.80Z,45.3663012,5.3275352,384.429,-0.06,-0.10,0.09,1.984,3.435,0.36,106.01329,19.25099,3,9
2025-08-02T14:15:20.00Z,45.3663010,5.3275352,384.527,0.10,0.10,-0.03,1.976,3.410,0.33,106.01329,19.25251,3,9
2025-08-02T14:15:20.20Z,45.3663010,5.3275351,384.501,0.15,0.05,-0.07,1.972,3.392,0.48,106.01329,19.25478,3,9
2025-08-02T14:15:20.40Z,45.3663011,5.3275349,384.605,0.06,-0.19,-0.51,1.970,3.388,0.64,106.01329,19.25779,3,9
2025-08-02T14:15:20.60Z,45.3663009,5.3275340,384.614,0.03,-0.31,-0.23,1.969,3.374,0.46,106.01329,19.25994,3,9
2025-08-02T14:15:20.80Z,45.3663009,5.3275327,384.681,0.17,-0.52,-0.04,1.966,3.374,0.39,106.01329,19.26251,3,9
2025-08-02T14:15:21.00Z,45.3663009,5.3275315,384.755,-0.25,-0.47,-0.14,1.963,3.380,0.36,106.01329,19.26511,3,9
2025-08-02T14:15:21.20Z,45.3663011,5.3275303,384.748,0.04,-0.18,-0.21,1.957,3.365,0.48,106.01329,19.26735,3,9
2025-08-02T14:15:21.40Z,45.3663017,5.3275304,384.834,-0.08,-0.04,-0.28,1.946,3.339,0.45,106.01329,19.26943,3,9
2025-08-02T14:15:21.60Z,45.3663021,5.3275305,385.090,0.00,-0.37,-0.47,1.942,3.334,0.70,106.01329,19.27272,3,9
2025-08-02T14:15:21.80Z,45.3663019,5.3275291,385.146,-0.68,-0.86,-0.17,1.941,3.339,0.43,134.47453,35.65195,3,9
2025-08-02T14:15:22.00Z,45.3663020,5.3275254,385.257,0.54,-1.51,-0.69,1.946,3.341,0.62,262.24517,16.51084,3,9
2025-08-02T14:15:22.20Z,45.3662996,5.3275206,385.424,-3.17,-1.96,-1.36,1.946,3.350,0.45,225.09574,9.92043,3,9
2025-08-02T14:15:22.40Z,45.3662965,5.3275162,385.527,-0.26,-1.29,-0.41,1.944,3.356,0.60,229.68169,24.99634,3,9
2025-08-02T14:15:22.60Z,45.3662965,5.3275127,385.437,-0.14,-0.99,-0.23,1.941,3.357,0.64,241.64466,32.34573,3,9
2025-08-02T14:15:22.80Z,45.3662968,5.3275116,385.406,0.27,0.21,0.10,1.931,3.348,0.66,241.64466,32.34757,3,9
2025-08-02T14:15:23.00Z,45.3662973,5.3275112,385.451,0.32,-0.55,-0.05,1.920,3.342,0.35,241.64466,32.34933,3,9
2025-08-02T14:15:23.20Z,45.3662980,5.3275091,385.226,-0.04,-0.48,0.32,1.907,3.336,0.50,241.64466,32.35095,3,9
2025-08-02T14:15:23.40Z,45.3662980,5.3275082,385.463,-0.08,-0.22,0.07,1.887,3.307,0.49,241.64466,32.35232,3,9
2025-08-02T14:15:23.60Z,45.3662980,5.3275084,385.581,0.02,0.42,0.27,1.870,3.285,0.34,187.21859,43.87249,3,9
2025-08-02T14:15:23.80Z,45.3662978,5.3275095,385.584,-0.18,0.12,0.05,1.856,3.263,0.21,187.21859,43.87294,3,9
2025-08-02T14:15:24.00Z,45.3662967,5.3275111,385.681,-0.48,0.53,-0.13,1.839,3.248,0.25,146.28047,25.66231,3,9
2025-08-02T14:15:24.20Z,45.3662957,5.3275119,385.805,-0.16,0.10,-0.22,1.824,3.224,0.39,146.28047,25.66368,3,9
2025-08-02T14:15:24.40Z,45.3662954,5.3275121,385.865,-0.26,-0.05,-0.37,1.810,3.213,0.40,158.73198,41.31791,3,9
2025-08-02T14:15:24.60Z,45.3662956,5.3275113,385.890,0.10,-0.40,-0.44,1.790,3.183,0.28,230.51399,35.51540,3,9
2025-08-02T14:15:24.80Z,45.3662957,5.3275099,385.889,0.05,-0.51,-0.20,1.777,3.157,0.22,253.78081,34.58205,3,9
2025-08-02T14:15:25.00Z,45.3662963,5.3275089,385.865,0.87,-0.21,0.14,1.765,3.132,0.37,309.47098,28.06550,3,9
2025-08-02T14:15:25.20Z,45.3662969,5.3275075,385.887,0.02,-0.62,0.34,1.759,3.113,0.46,309.47098,28.06777,3,9
2025-08-02T14:15:25.40Z,45.3662973,5.3275064,385.850,0.11,-0.28,-0.18,1.759,3.098,0.39,309.47098,28.06901,3,9
2025-08-02T14:15:25.60Z,45.3662971,5.3275065,385.843,-0.11,0.44,0.36,1.762,3.086,0.53,309.47098,28.07086,3,9
2025-08-02T14:15:25.80Z,45.3662978,5.3275076,385.452,-0.25,1.10,0.68,1.754,3.074,0.28,49.67048,20.41458,3,9
2025-08-02T14:15:26.00Z,45.3662969,5.3275092,385.350,-0.99,0.51,0.48,1.743,3.051,0.26,93.24268,23.88358,3,9
2025-08-02T14:15:26.20Z,45.3662945,5.3275099,385.395,-1.10,0.46,0.17,1.731,3.025,0.24,131.76435,19.52794,3,9
2025-08-02T14:15:26.40Z,45.3662940,5.3275111,385.111,0.25,0.81,1.18,1.719,3.008,0.38,100.72177,18.52211,3,9
2025-08-02T14:15:26.60Z,45.3662948,5.3275124,384.898,0.64,0.41,0.64,1.710,2.999,0.45,66.87465,18.61890,3,9
2025-08-02T14:15:26.80Z,45.3662952,5.3275122,384.792,0.01,-0.21,0.11,1.702,2.992,0.52,66.87465,18.62143,3,9
2025-08-02T14:15:27.00Z,45.3662951,5.3275120,384.676,-0.13,0.11,0.06,1.695,2.981,0.24,66.87465,18.62258,3,9
2025-08-02T14:15:27.20Z,45.3662949,5.3275121,384.682,0.01,-0.04,-0.10,1.690,2.972,0.45,66.87465,18.62474,3,9
2025-08-02T14:15:27.40Z,45.3662951,5.3275126,384.712,0.16,0.35,0.14,1.685,2.958,0.54,66.87465,18.62736,3,9
2025-08-02T14:15:27.60Z,45.3662948,5.3275123,384.664,-0.50,-0.53,0.20,1.683,2.953,0.50,66.87465,18.63100,3,9
2025-08-02T14:15:27.80Z,45.3662933,5.3275120,384.626,-1.28,0.11,-0.08,1.683,2.949,0.51,112.80639,21.71054,3,9
2025-08-02T14:15:28.00Z,45.3662926,5.3275117,384.594,0.19,-0.16,-0.12,1.688,2.947,0.70,112.80639,21.71343,3,9
2025-08-02T14:15:28.20Z,45.3662925,5.3275117,384.580,-0.10,0.23,0.06,1.692,2.938,0.52,112.80639,21.71558,3,9
2025-08-02T14:15:28.40Z,45.3662923,5.3275114,384.626,-0.09,-0.27,-0.07,1.695,2.929,0.50,112.80639,21.71765,3,9
2025-08-02T14:15:28.60Z,45.3662921,5.3275114,384.792,0.01,0.17,0.20,1.695,2.918,0.45,112.80639,21.71950,3,9
2025-08-02T14:15:28.80Z,45.3662913,5.3275124,384.968,-0.52,0.34,0.10,1.692,2.919,0.37,127.35628,25.17955,3,9
2025-08-02T14:15:29.00Z,45.3662898,5.3275141,385.241,-0.60,0.59,0.10,1.688,2.919,0.43,133.20120,16.77594,3,9
2025-08-02T14:15:29.20Z,45.3662888,5.3275154,385.243,-0.57,0.30,-0.16,1.688,2.904,0.40,136.99331,33.42291,3,9
2025-08-02T14:15:29.40Z,45.3662876,5.3275162,385.329,-0.68,0.36,-0.28,1.686,2.887,0.41,147.11826,23.28208,3,9
2025-08-02T14:15:29.60Z,45.3662866,5.3275177,385.525,-0.10,0.53,-0.34,1.680,2.867,0.42,125.83598,25.17855,3,9
2025-08-02T14:15:29.80Z,45.3662859,5.3275188,385.650,-0.41,0.40,-0.40,1.677,2.845,0.43,130.50318,27.18429,3,9
2025-08-02T14:15:30.00Z,45.3662848,5.3275200,385.929,-0.18,0.05,-1.04,1.677,2.840,0.60,130.50318,27.18780,3,9
2025-08-02T14:15:30.20Z,45.3662842,5.3275201,386.135,-0.26,-0.12,-0.97,1.672,2.825,0.51,130.50318,27.19115,3,9
2025-08-02T14:15:30.40Z,45.3662847,5.3275200,386.020,-0.15,0.30,-0.06,1.667,2.804,0.37,130.50318,27.19237,3,9
2025-08-02T14:15:30.60Z,45.3662848,5.3275202,386.060,0.01,0.05,-0.15,1.658,2.784,0.42,130.50318,27.19378,3,9
2025-08-02T14:15:30.80Z,45.3662855,5.3275204,386.103,0.14,0.29,-0.08,1.647,2.767,0.33,130.50318,27.19488,3,9
2025-08-02T14:15:31.00Z,45.3662858,5.3275198,385.851,-0.45,-0.17,0.33,1.640,2.754,0.28,130.50318,27.19681,3,9
2025-08-02T14:15:31.20Z,45.3662854,5.3275192,385.807,0.07,-0.23,0.09,1.635,2.738,0.40,130.50318,27.19812,3,9
2025-08-02T14:15:31.40Z,45.3662853,5.3275187,385.840,-0.01,0.04,-0.10,1.627,2.724,0.49,130.50318,27.19976,3,9
2025-08-02T14:15:31.60Z,45.3662854,5.3275186,385.841,-0.05,-0.05,0.06,1.622,2.714,0.39,130.50318,27.20105,3,9
2025-08-02T14:15:31.80Z,45.3662855,5.3275181,385.742,-0.10,-0.13,0.08,1.616,2.705,0.33,130.50318,27.20214,3,9
2025-08-02T14:15:32.00Z,45.3662856,5.3275175,385.720,0.12,-0.25,-0.10,1.609,2.690,0.40,194.65793,34.25798,3,9
2025-08-02T14:15:32.20Z,45.3662859,5.3275168,385.693,-0.01,-0.17,0.08,1.600,2.666,0.35,194.65793,34.25888,3,10
2025-08-02T14:15:32.40Z,45.3662861,5.3275163,385.670,0.11,-0.08,0.18,1.591,2.639,0.33,194.65793,34.25975,3,10
2025-08-02T14:15:32.60Z,45.3662864,5.3275166,385.730,0.05,0.01,0.10,1.580,2.611,0.31,194.65793,34.26055,3,10
2025-08-02T14:15:32.80Z,45.3662867,5.3275166,385.692,0.09,0.06,0.20,1.569,2.587,0.30,194.65793,34.26135,3,10
2025-08-02T14:15:33.00Z,45.3662870,5.3275162,385.669,-0.07,0.02,0.08,1.558,2.566,0.31,194.65793,34.26217,3,10
2025-08-02T14:15:33.20Z,45.3662869,5.3275156,385.664,-0.29,-0.14,0.14,1.548,2.550,0.34,199.32757,39.22589,3,10
2025-08-02T14:15:33.40Z,45.3662870,5.3275146,385.520,0.47,-0.13,0.82,1.543,2.539,0.38,274.50178,37.83481,3,10
2025-08-02T14:15:33.60Z,45.3662884,5.3275141,385.316,1.12,0.15,1.06,1.540,2.529,0.41,353.43098,16.13671,3,10
2025-08-02T14:15:33.80Z,45.3662893,5.3275140,385.418,0.13,-0.19,-0.16,1.532,2.508,0.22,353.43098,16.13827,3,10
2025-08-02T14:15:34.00Z,45.3662891,5.3275137,385.382,-0.34,0.18,0.24,1.523,2.487,0.23,16.80031,38.87681,3,10
2025-08-02T14:15:34.20Z,45.3662882,5.3275136,385.353,-0.59,-0.07,-0.18,1.519,2.471,0.30,118.59406,31.84646,3,10
2025-08-02T14:15:34.40Z,45.3662873,5.3275117,385.133,-0.94,-0.48,-0.02,1.518,2.462,0.36,181.94183,19.98368,3,10
2025-08-02T14:15:34.60Z,45.3662863,5.3275111,385.093,-0.02,0.00,0.30,1.515,2.452,0.40,181.94183,19.98549,3,10
2025-08-02T14:15:34.80Z,45.3662863,5.3275108,385.106,0.48,-0.32,0.29,1.511,2.442,0.35,228.12740,29.10948,3,10
2025-08-02T14:15:35.00Z,45.3662869,5.3275102,385.238,0.61,-0.47,-0.14,1.507,2.434,0.34,294.41899,19.02791,3,10
2025-08-02T14:15:35.20Z,45.3662868,5.3275095,385.199,-0.38,0.11,0.11,1.505,2.424,0.28,294.41899,19.02984,3,10
2025-08-02T14:15:35.40Z,45.3662863,5.3275091,385.170,-0.06,-0.09,-0.14,1.502,2.411,0.37,294.41899,19.03158,3,10
2025-08-02T14:15:35.60Z,45.3662861,5.3275085,385.121,-0.10,-0.04,-0.02,1.492,2.400,0.27,294.41899,19.03283,3,10
2025-08-02T14:15:35.80Z,45.3662859,5.3275086,385.153,0.00,-0.03,-0.06,1.484,2.391,0.32,294.41899,19.03435,3,10
2025-08-02T14:15:36.00Z,45.3662859,5.3275088,385.204,-0.01,0.18,0.06,1.475,2.380,0.20,294.41899,19.03527,3,10
2025-08-02T14:15:36.20Z,45.3662859,5.3275087,385.179,0.03,-0.05,-0.09,1.462,2.368,0.28,294.41899,19.03660,3,11
2025-08-02T14:15:36.40Z,45.3662860,5.3275084,385.126,0.10,0.00,0.10,1.449,2.357,0.32,294.41899,19.03810,3,11
2025-08-02T14:15:36.60Z,45.3662862,5.3275078,385.018,0.01,-0.21,-0.02,1.437,2.346,0.19,294.41899,19.03910,3,11
2025-08-02T14:15:36.80Z,45.3662864,5.3275075,384.984,0.10,0.10,-0.02,1.427,2.335,0.19,294.41899,19.03998,3,11
2025-08-02T14:15:37.00Z,45.3662866,5.3275078,384.888,0.13,0.24,0.18,1.416,2.324,0.25,318.26176,39.56875,3,11
2025-08-02T14:15:37.20Z,45.3662867,5.3275078,384.790,0.09,-0.07,0.17,1.409,2.312,0.32,318.26176,39.56948,3,11
2025-08-02T14:15:37.40Z,45.3662868,5.3275073,384.703,-0.10,-0.14,-0.01,1.402,2.300,0.24,318.26176,39.57003,3,11
2025-08-02T14:15:37.60Z,45.3662867,5.3275064,384.623,-0.05,-0.25,0.07,1.391,2.289,0.19,290.67878,42.51061,3,11
2025-08-02T14:15:37.80Z,45.3662866,5.3275058,384.607,-0.02,0.00,0.13,1.381,2.282,0.33,290.67878,42.51129,3,11
2025-08-02T14:15:38.00Z,45.3662866,5.3275059,384.592,0.02,0.23,0.06,1.371,2.275,0.19,290.67878,42.51180,3,11
2025-08-02T14:15:38.20Z,45.3662865,5.3275064,384.578,-0.02,0.08,-0.11,1.363,2.272,0.33,290.67878,42.51250,3,11
